Source,BGC,SS_NoSpace,Edatopic,Special,Codes,New Zone,New SS,NewBGCSS,Action,Based on:,Date_Updated
BECv10,ICHdw3,ICHdw3/103,B2,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/103,B3,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/103,C2,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/103,C3,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/104,A2,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/104,A3,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/104,B2,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/104,B3,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/104,C2,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/104,C3,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/110,C5,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/110,D4,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/110,D5,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/111,C6,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/111,D6,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/111,E5,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/111,E6,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/112,C6,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/112,C7,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/112,D6,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/112,D7,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/112,E6,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/112,E7,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/113,C6,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/113,C7,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/113,D6,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/113,D7,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/113,E6,NA,NA,,,,,,
BECv10,ICHdw3,ICHdw3/113,E7,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/101,B4,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/101,C4,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/101,D4,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/102,A1,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/102,A2,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/102,B1,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/102,B2,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/102,C1,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/103,B2,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/103,C1,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/103,C2,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/103,D2,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/104,B3,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/104,C2,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/104,C3,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/104,D2,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/104,D3,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/110,C5,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/110,C6,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/110,D5,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/110,D6,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/111,C6,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/111,D6,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/111,E6,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/112,C6,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/112,D6,NA,NA,,,,,,
BECv10,ICHdw4,ICHdw4/112,E6,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/01,B3,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/01,B4,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/01,B5,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/01,C3,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/01,C4,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/02,A1,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/02,A2,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/02,A3,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/02,B1,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/02,B2,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/02,C1,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/02,C2,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/03,C5,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/03,D4,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/03,D5,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/03,E4,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/04,C6,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/04,D5,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/04,D6,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/04,E5,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/04,E6,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/05,E4,High and Medium fluvial bench,Fm,,,,,,
BECv10,ICHmc1,ICHmc1/05,E5,High and Medium fluvial bench,Fm,,,,,,
BECv10,ICHmc1,ICHmc1/05,E6,High and Medium fluvial bench,Fm,,,,,,
BECv10,ICHmc1,ICHmc1/06,C6,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/06,C7,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/06,D6,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/06,D7,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/06,E6,NA,NA,,,,,,
BECv10,ICHmc1,ICHmc1/06,E7,NA,NA,,,,,,
BECv10,ICHmc1a,ICHmc1a/01,B2,NA,NA,,,,,,
BECv10,ICHmc1a,ICHmc1a/01,B3,NA,NA,,,,,,
BECv10,ICHmc1a,ICHmc1a/01,B4,NA,NA,,,,,,
BECv10,ICHmc1a,ICHmc1a/01,C2,NA,NA,,,,,,
BECv10,ICHmc1a,ICHmc1a/01,C3,NA,NA,,,,,,
BECv10,ICHmc1a,ICHmc1a/01,C4,NA,NA,,,,,,
BECv10,ICHmc1a,ICHmc1a/02,C5,NA,NA,,,,,,
BECv10,ICHmc1a,ICHmc1a/02,D4,NA,NA,,,,,,
BECv10,ICHmc1a,ICHmc1a/02,D5,NA,NA,,,,,,
BECv10,ICHmc1a,ICHmc1a/03,D6,NA,NA,,,,,,
BECv10,ICHmc1a,ICHmc1a/03,E5,NA,NA,,,,,,
BECv10,ICHmc1a,ICHmc1a/03,E6,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/01,B3,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/01,B4,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/01,B5,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/01,C3,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/01,C4,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/02,A1,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/02,A2,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/02,B1,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/02,B2,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/02,C1,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/02,C2,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/03,C5,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/03,D4,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/03,D5,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/03,E4,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/04,D5,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/05,C6,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/05,D6,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/05,E6,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/06,E4,High and Medium fluvial bench,Fm,,,,,,
BECv10,ICHmc2,ICHmc2/06,E5,High and Medium fluvial bench,Fm,,,,,,
BECv10,ICHmc2,ICHmc2/06,E6,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/07,C6,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/07,C7,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/07,D6,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/07,D7,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/07,E6,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/07,E7,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/08,C7,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/08,D7,NA,NA,,,,,,
BECv10,ICHmc2,ICHmc2/08,E7,NA,NA,,,,,,
USA_2019,ICHmh_MT,ICHmh_MT/101,B3,NA,NA,ICHmh_MT,101,ICHmh_MT/101,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/101,B4,NA,NA,ICHmh_MT,101,ICHmh_MT/101,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/101,C3,NA,NA,ICHmh_MT,101,ICHmh_MT/101,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/101,C4,NA,NA,ICHmh_MT,101,ICHmh_MT/101,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/101,D3,NA,NA,ICHmh_MT,101,ICHmh_MT/101,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/101,D4,NA,NA,ICHmh_MT,101,ICHmh_MT/101,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/102,A1,NA,NA,ICHmh_MT,102,ICHmh_MT/102,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/102,B1,NA,NA,ICHmh_MT,102,ICHmh_MT/102,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/102,C1,NA,NA,ICHmh_MT,102,ICHmh_MT/102,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/102,D1,NA,NA,ICHmh_MT,102,ICHmh_MT/102,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/103,A2,NA,NA,ICHmh_MT,103,ICHmh_MT/103,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/103,B2,NA,NA,ICHmh_MT,103,ICHmh_MT/103,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/103,C2,NA,NA,ICHmh_MT,103,ICHmh_MT/103,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/103,D2,NA,NA,ICHmh_MT,103,ICHmh_MT/103,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/110,B5,NA,NA,ICHmh_MT,110,ICHmh_MT/110,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/110,C5,NA,NA,ICHmh_MT,110,ICHmh_MT/110,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/111,B6,NA,NA,ICHmh_MT,111,ICHmh_MT/111,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/111,C6,NA,NA,ICHmh_MT,111,ICHmh_MT/111,,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/112,D5,NA,NA,ICHmh_MT,112,ICHmh_MT/112,added,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/112,E5,NA,NA,ICHmh_MT,112,ICHmh_MT/112,added,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/113,D6,NA,NA,ICHmh_MT,113,ICHmh_MT/113,added,ICH_25Oct2019.xlsx,2019-11-24
USA_2019,ICHmh_MT,ICHmh_MT/113,E6,NA,NA,ICHmh_MT,113,ICHmh_MT/113,added,ICH_25Oct2019.xlsx,2019-11-24
BECv10,ICHmk1,ICHmk1/01,B3,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/01,B4,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/01,B5,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/01,C3,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/01,C4,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/01,C5,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/01,D3,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/01,D4,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/01,D5,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/02,A0,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/02,A1,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/02,A2,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/02,B0,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/02,B1,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/02,B2,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/02,C0,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/02,C1,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/02,C2,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/02,D0,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/02,D1,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/02,D2,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/03,A2,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/03,A3,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/03,B2,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/03,B3,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/03,C2,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/03,C3,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/03,D2,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/03,D3,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/04,B3,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/04,B4,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/04,C3,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/04,C4,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/04,D3,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/04,D4,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/05,C4,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/05,C5,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/05,D4,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/05,D5,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/05,E4,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/05,E5,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/06,B5,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/06,B6,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/06,C5,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/06,C6,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/06,D5,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/06,D6,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/06,E5,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/06,E6,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/07,C6,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/07,C7,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/07,D6,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/07,D7,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/07,E6,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/07,E7,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/08,B7,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/08,C7,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/08,D7,NA,NA,,,,,,
BECv10,ICHmk1,ICHmk1/08,E7,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,A3,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,A4,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,A5,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,B2,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,B3,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,B4,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,B5,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,C2,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,C3,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,C4,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,C5,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,D2,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,D3,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,D4,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/01,D5,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/02,A0,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/02,A1,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/02,A2,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/02,B0,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/02,B1,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/02,B2,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/02,C0,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/02,C1,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/03,A2,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/03,A3,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/03,B1,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/03,B2,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/03,B3,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/03,C1,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/03,C2,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/04,C2,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/04,C3,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/04,C4,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/04,D2,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/04,D3,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/04,D4,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/04,E2,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/04,E3,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/04,E4,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/05,B4,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/05,B5,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/05,B6,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/05,C4,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/05,C5,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/05,C6,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/05,D4,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/05,D5,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/05,D6,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/05,E4,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/05,E5,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/05,E6,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/06,B6,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/06,B7,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/06,C6,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/06,C7,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/06,D6,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/06,D7,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/06,E6,NA,NA,,,,,,
BECv10,ICHmk2,ICHmk2/06,E7,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/01,B3,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/01,B4,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/01,C3,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/01,C4,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/01,D3,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/01,D4,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/02,B1,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/02,B2,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/02,C1,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/02,C2,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/02,D1,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/02,D2,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/03,B2,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/03,B3,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/03,C2,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/03,C3,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/03,D2,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/03,D3,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/04,C5,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/04,D4,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/04,D5,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/05,B5,Often cold air sites,CA,,,,,,
BECv10,ICHmk3,ICHmk3/05,C5,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/05,D5,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/06,D5,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/06,D6,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/06,E5,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/06,E6,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/07,B6,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/07,C6,NA,NA,,,,,,
BECv10,ICHmk3,ICHmk3/07,D6,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/101,B4,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/101,C4,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/101,D4,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/102,B1,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/102,B2,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/102,C1,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/102,C2,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/102,D1,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/103,B3,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/103,C3,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/103,D2,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/103,D3,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/110,C5,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/110,D5,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/111,C5,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/111,C6,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/111,D5,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/111,D6,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/111,E5,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/111,E6,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/112,C6,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/112,C7,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/112,D6,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/112,D7,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/112,E6,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/112,E7,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/Ro,A0,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/Ro,B0,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/Ro,C0,NA,NA,,,,,,
BECv11,ICHmk4,ICHmk4/Ro,D0,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/101,B4,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/101,C4,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/101,D4,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/102,A1,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/102,B1,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/102,C1,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/102,D1,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/103,B2,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/103,C2,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/103,D2,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/104,B3,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/104,C3,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/104,D3,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/110,C5,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/110,C6,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/110,D5,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/110,D6,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/111,C5,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/111,C6,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/111,D5,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/111,D6,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/112,C6,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/112,C7,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/112,D6,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/112,D7,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/112,E6,NA,NA,,,,,,
BECv11,ICHmk5,ICHmk5/112,E7,NA,NA,,,,,,
