Source,BGC,SS_NoSpace,Edatopic
BECv10,CWHwm,CWHwm/01a,C4
BECv10,CWHwm,CWHwm/01a,C3
BECv10,CWHwm,CWHwm/01a,B5
BECv10,CWHwm,CWHwm/01a,B4
BECv10,CWHwm,CWHwm/01a,B3
BECv10,CWHwm,CWHwm/01b,C4
BECv10,CWHwm,CWHwm/01b,C3
BECv10,CWHwm,CWHwm/01b,B4
BECv10,CWHwm,CWHwm/01b,B3
BECv10,CWHwm,CWHwm/02,C2
BECv10,CWHwm,CWHwm/02,C1
BECv10,CWHwm,CWHwm/02,B2
BECv10,CWHwm,CWHwm/02,B1
BECv10,CWHwm,CWHwm/02,A2
BECv10,CWHwm,CWHwm/02,A1
BECv10,CWHwm,CWHwm/03,E4
BECv10,CWHwm,CWHwm/03,E3
BECv10,CWHwm,CWHwm/03,D5
BECv10,CWHwm,CWHwm/03,D4
BECv10,CWHwm,CWHwm/03,D3
BECv10,CWHwm,CWHwm/04,E6
BECv10,CWHwm,CWHwm/04,E5
BECv10,CWHwm,CWHwm/04,D6
BECv10,CWHwm,CWHwm/04,D5
BECv10,CWHwm,CWHwm/05,E6
BECv10,CWHwm,CWHwm/05,E5
BECv10,CWHwm,CWHwm/05,D6
BECv10,CWHwm,CWHwm/05,D5
BECv10,CWHwm,CWHwm/06,E6
BECv10,CWHwm,CWHwm/06,E5
BECv10,CWHwm,CWHwm/06,D6
BECv10,CWHwm,CWHwm/06,D5
BECv10,CWHwm,CWHwm/07,E7
BECv10,CWHwm,CWHwm/07,E6
BECv10,CWHwm,CWHwm/07,D7
BECv10,CWHwm,CWHwm/07,D6
BECv10,CWHwm,CWHwm/07,C7
BECv10,CWHwm,CWHwm/07,C6
BECv10,CWHwm,CWHwm/08,C6
BECv10,CWHwm,CWHwm/08,B6
BECv10,CWHwm,CWHwm/08,B5
BECv10,CWHwm,CWHwm/08,A6
BECv10,CWHwm,CWHwm/08,A5
BECv10,CWHwm,CWHwm/09,E7
BECv10,CWHwm,CWHwm/09,E6
BECv10,CWHwm,CWHwm/09,D7
BECv10,CWHwm,CWHwm/09,D6
BECv10,CWHwm,CWHwm/09,C7
BECv10,CWHwm,CWHwm/09,C6
BECv10,CWHwm,CWHwm/10,B7
BECv10,CWHwm,CWHwm/10,A7
Add_2021,CWHwm,CWHwm/Ro,A0
Add_2021,CWHwm,CWHwm/Ro,B0
BECv10,CWHws1,CWHws1/01,C4
BECv10,CWHws1,CWHws1/01,C3
BECv10,CWHws1,CWHws1/01,B4
BECv10,CWHws1,CWHws1/01,B3
BECv10,CWHws1,CWHws1/01a,C4
BECv10,CWHws1,CWHws1/01a,C3
BECv10,CWHws1,CWHws1/01a,B4
BECv10,CWHws1,CWHws1/01a,B3
BECv10,CWHws1,CWHws1/01b,C4
BECv10,CWHws1,CWHws1/01b,C3
BECv10,CWHws1,CWHws1/01b,B4
BECv10,CWHws1,CWHws1/01b,B3
BECv10,CWHws1,CWHws1/02,C0
BECv10,CWHws1,CWHws1/02,B0
BECv10,CWHws1,CWHws1/02,A0
BECv10,CWHws1,CWHws1/03,C2
BECv10,CWHws1,CWHws1/03,C1
BECv10,CWHws1,CWHws1/03,B2
BECv10,CWHws1,CWHws1/03,B1
BECv10,CWHws1,CWHws1/03,A2
BECv10,CWHws1,CWHws1/03,A1
BECv10,CWHws1,CWHws1/03a,C2
BECv10,CWHws1,CWHws1/03a,C1
BECv10,CWHws1,CWHws1/03a,B2
BECv10,CWHws1,CWHws1/03a,B1
BECv10,CWHws1,CWHws1/03a,A2
BECv10,CWHws1,CWHws1/03a,A1
BECv10,CWHws1,CWHws1/03b,C2
BECv10,CWHws1,CWHws1/03b,C1
BECv10,CWHws1,CWHws1/03b,B2
BECv10,CWHws1,CWHws1/03b,B1
BECv10,CWHws1,CWHws1/03b,A2
BECv10,CWHws1,CWHws1/03b,A1
BECv10,CWHws1,CWHws1/04,E4
BECv10,CWHws1,CWHws1/04,E3
BECv10,CWHws1,CWHws1/04,D5
BECv10,CWHws1,CWHws1/04,D4
BECv10,CWHws1,CWHws1/04,D3
BECv10,CWHws1,CWHws1/05,C6
BECv10,CWHws1,CWHws1/05,C5
BECv10,CWHws1,CWHws1/05,B6
BECv10,CWHws1,CWHws1/05,B5
BECv10,CWHws1,CWHws1/06,E6
BECv10,CWHws1,CWHws1/06,E5
BECv10,CWHws1,CWHws1/06,D6
BECv10,CWHws1,CWHws1/06,D5
BECv10,CWHws1,CWHws1/07,E4
BECv10,CWHws1,CWHws1/07,E3
BECv10,CWHws1,CWHws1/07,D5
BECv10,CWHws1,CWHws1/07,D4
BECv10,CWHws1,CWHws1/07,D3
BECv10,CWHws1,CWHws1/08,E6
BECv10,CWHws1,CWHws1/08,E5
BECv10,CWHws1,CWHws1/08,D6
BECv10,CWHws1,CWHws1/08,D5
BECv10,CWHws1,CWHws1/09,E7
BECv10,CWHws1,CWHws1/09,D7
BECv10,CWHws1,CWHws1/09,C7
BECv10,CWHws1,CWHws1/10,B7
BECv10,CWHws1,CWHws1/10,A7
BECv10,CWHws1,CWHws1/11,E7
BECv10,CWHws1,CWHws1/11,D7
BECv10,CWHws1,CWHws1/11,C7
BECv10,CWHws2,CWHws2/01,C4
BECv10,CWHws2,CWHws2/01,C3
BECv10,CWHws2,CWHws2/01,B4
BECv10,CWHws2,CWHws2/01,B3
BECv10,CWHws2,CWHws2/01,A4
BECv10,CWHws2,CWHws2/01,A3
BECv10,CWHws2,CWHws2/02,C0
BECv10,CWHws2,CWHws2/02,B0
BECv10,CWHws2,CWHws2/02,A0
BECv10,CWHws2,CWHws2/03,C2
BECv10,CWHws2,CWHws2/03,C1
BECv10,CWHws2,CWHws2/03,B2
BECv10,CWHws2,CWHws2/03,B1
BECv10,CWHws2,CWHws2/03,A2
BECv10,CWHws2,CWHws2/03,A1
BECv10,CWHws2,CWHws2/04,E4
BECv10,CWHws2,CWHws2/04,E3
BECv10,CWHws2,CWHws2/04,D4
BECv10,CWHws2,CWHws2/04,D3
BECv10,CWHws2,CWHws2/05,C6
BECv10,CWHws2,CWHws2/05,C5
BECv10,CWHws2,CWHws2/05,B6
BECv10,CWHws2,CWHws2/05,B5
BECv10,CWHws2,CWHws2/05,A6
BECv10,CWHws2,CWHws2/05,A5
BECv10,CWHws2,CWHws2/06,E6
BECv10,CWHws2,CWHws2/06,E5
BECv10,CWHws2,CWHws2/06,D6
BECv10,CWHws2,CWHws2/06,D5
BECv10,CWHws2,CWHws2/07,E6
BECv10,CWHws2,CWHws2/07,E5
BECv10,CWHws2,CWHws2/07,E4
BECv10,CWHws2,CWHws2/07,E3
BECv10,CWHws2,CWHws2/07,D6
BECv10,CWHws2,CWHws2/07,D5
BECv10,CWHws2,CWHws2/07,D4
BECv10,CWHws2,CWHws2/07,D3
BECv10,CWHws2,CWHws2/08,E6
BECv10,CWHws2,CWHws2/08,E5
BECv10,CWHws2,CWHws2/08,D6
BECv10,CWHws2,CWHws2/08,D5
BECv10,CWHws2,CWHws2/09,E7
BECv10,CWHws2,CWHws2/09,D7
BECv10,CWHws2,CWHws2/09,C7
BECv10,CWHws2,CWHws2/10,B7
BECv10,CWHws2,CWHws2/10,A7
BECv10,CWHws2,CWHws2/11,E7
BECv10,CWHws2,CWHws2/11,D7
BECv10,CWHws2,CWHws2/11,C7
USA_2019,CWHxm_OR,CWHxm_OR/101,D4
USA_2019,CWHxm_OR,CWHxm_OR/101,D3
USA_2019,CWHxm_OR,CWHxm_OR/101,C4
USA_2019,CWHxm_OR,CWHxm_OR/101,C3
USA_2019,CWHxm_OR,CWHxm_OR/101,B4
USA_2019,CWHxm_OR,CWHxm_OR/101,B3
USA_2019,CWHxm_OR,CWHxm_OR/102,D1
USA_2019,CWHxm_OR,CWHxm_OR/102,C1
USA_2019,CWHxm_OR,CWHxm_OR/102,B1
USA_2019,CWHxm_OR,CWHxm_OR/102,A1
USA_2019,CWHxm_OR,CWHxm_OR/103,D2
USA_2019,CWHxm_OR,CWHxm_OR/103,C2
USA_2019,CWHxm_OR,CWHxm_OR/103,B2
USA_2019,CWHxm_OR,CWHxm_OR/103,A2
USA_2019,CWHxm_OR,CWHxm_OR/110,C5
USA_2019,CWHxm_OR,CWHxm_OR/110,B5
USA_2019,CWHxm_OR,CWHxm_OR/111,C6
USA_2019,CWHxm_OR,CWHxm_OR/111,B6
USA_2019,CWHxm_OR,CWHxm_OR/112,E5
USA_2019,CWHxm_OR,CWHxm_OR/112,D5
USA_2019,CWHxm_OR,CWHxm_OR/113,E6
USA_2019,CWHxm_OR,CWHxm_OR/113,D6
Add_2021,CWHxm_OR,CWHxm_OR/Ro,A0
Add_2021,CWHxm_OR,CWHxm_OR/Ro,B0
USA_2019,CWHxm_WA,CWHxm_WA/101,D4
USA_2019,CWHxm_WA,CWHxm_WA/101,D3
USA_2019,CWHxm_WA,CWHxm_WA/101,C4
USA_2019,CWHxm_WA,CWHxm_WA/101,C3
USA_2019,CWHxm_WA,CWHxm_WA/101,B4
USA_2019,CWHxm_WA,CWHxm_WA/101,B3
USA_2019,CWHxm_WA,CWHxm_WA/102,D1
USA_2019,CWHxm_WA,CWHxm_WA/102,C1
USA_2019,CWHxm_WA,CWHxm_WA/102,B1
USA_2019,CWHxm_WA,CWHxm_WA/102,A1
USA_2019,CWHxm_WA,CWHxm_WA/103,D2
USA_2019,CWHxm_WA,CWHxm_WA/103,C2
USA_2019,CWHxm_WA,CWHxm_WA/103,B2
USA_2019,CWHxm_WA,CWHxm_WA/103,A2
USA_2019,CWHxm_WA,CWHxm_WA/110,C5
USA_2019,CWHxm_WA,CWHxm_WA/110,B5
USA_2019,CWHxm_WA,CWHxm_WA/111,C6
USA_2019,CWHxm_WA,CWHxm_WA/111,B6
USA_2019,CWHxm_WA,CWHxm_WA/112,E5
USA_2019,CWHxm_WA,CWHxm_WA/112,D5
USA_2019,CWHxm_WA,CWHxm_WA/113,E6
USA_2019,CWHxm_WA,CWHxm_WA/113,D6
Add_2021,CWHxm_WA,CWHxm_WA/Ro,A0
Add_2021,CWHxm_WA,CWHxm_WA/Ro,B0
BECv10,CWHxm1,CWHxm1/01,C4
BECv10,CWHxm1,CWHxm1/01,C3
BECv10,CWHxm1,CWHxm1/01,B4
BECv10,CWHxm1,CWHxm1/01,B3
BECv10,CWHxm1,CWHxm1/01,A4
BECv10,CWHxm1,CWHxm1/01,A3
BECv10,CWHxm1,CWHxm1/02,C0
BECv10,CWHxm1,CWHxm1/02,B0
BECv10,CWHxm1,CWHxm1/02,A0
BECv10,CWHxm1,CWHxm1/03,C2
BECv10,CWHxm1,CWHxm1/03,C1
BECv10,CWHxm1,CWHxm1/03,B2
BECv10,CWHxm1,CWHxm1/03,B1
BECv10,CWHxm1,CWHxm1/03,A2
BECv10,CWHxm1,CWHxm1/03,A1
BECv10,CWHxm1,CWHxm1/04,E2
BECv10,CWHxm1,CWHxm1/04,E1
BECv10,CWHxm1,CWHxm1/04,D2
BECv10,CWHxm1,CWHxm1/04,D1
BECv10,CWHxm1,CWHxm1/05,E4
BECv10,CWHxm1,CWHxm1/05,E3
BECv10,CWHxm1,CWHxm1/05,D4
BECv10,CWHxm1,CWHxm1/05,D3
BECv10,CWHxm1,CWHxm1/06,C6
BECv10,CWHxm1,CWHxm1/06,C5
BECv10,CWHxm1,CWHxm1/06,B6
BECv10,CWHxm1,CWHxm1/06,B5
BECv10,CWHxm1,CWHxm1/06,A6
BECv10,CWHxm1,CWHxm1/06,A5
BECv10,CWHxm1,CWHxm1/07,E6
BECv10,CWHxm1,CWHxm1/07,E5
BECv10,CWHxm1,CWHxm1/07,D6
BECv10,CWHxm1,CWHxm1/07,D5
BECv10,CWHxm1,CWHxm1/08,E6
BECv10,CWHxm1,CWHxm1/08,E5
BECv10,CWHxm1,CWHxm1/08,D6
BECv10,CWHxm1,CWHxm1/08,D5
BECv10,CWHxm1,CWHxm1/09,E6
BECv10,CWHxm1,CWHxm1/09,E5
BECv10,CWHxm1,CWHxm1/09,D6
BECv10,CWHxm1,CWHxm1/09,D5
BECv10,CWHxm1,CWHxm1/10,E6
BECv10,CWHxm1,CWHxm1/10,E5
BECv10,CWHxm1,CWHxm1/10,D6
BECv10,CWHxm1,CWHxm1/10,D5
BECv10,CWHxm1,CWHxm1/11,B7
BECv10,CWHxm1,CWHxm1/11,A7
BECv10,CWHxm1,CWHxm1/12,E7
BECv10,CWHxm1,CWHxm1/12,D7
BECv10,CWHxm1,CWHxm1/12,C7
BECv10,CWHxm1,CWHxm1/13,E5
BECv10,CWHxm1,CWHxm1/13,D5
BECv10,CWHxm1,CWHxm1/14,E6
BECv10,CWHxm1,CWHxm1/14,D6
BECv10,CWHxm1,CWHxm1/15,E7
BECv10,CWHxm1,CWHxm1/15,D7
BECv10,CWHxm2,CWHxm2/01,C4
BECv10,CWHxm2,CWHxm2/01,C3
BECv10,CWHxm2,CWHxm2/01,B4
BECv10,CWHxm2,CWHxm2/01,B3
BECv10,CWHxm2,CWHxm2/01,A4
BECv10,CWHxm2,CWHxm2/01,A3
BECv10,CWHxm2,CWHxm2/02,C0
BECv10,CWHxm2,CWHxm2/02,B0
BECv10,CWHxm2,CWHxm2/02,A0
BECv10,CWHxm2,CWHxm2/03,C2
BECv10,CWHxm2,CWHxm2/03,C1
BECv10,CWHxm2,CWHxm2/03,B2
BECv10,CWHxm2,CWHxm2/03,B1
BECv10,CWHxm2,CWHxm2/03,A2
BECv10,CWHxm2,CWHxm2/03,A1
BECv10,CWHxm2,CWHxm2/04,E2
BECv10,CWHxm2,CWHxm2/04,E1
BECv10,CWHxm2,CWHxm2/04,D2
BECv10,CWHxm2,CWHxm2/04,D1
BECv10,CWHxm2,CWHxm2/05,E4
BECv10,CWHxm2,CWHxm2/05,E3
BECv10,CWHxm2,CWHxm2/05,D4
BECv10,CWHxm2,CWHxm2/05,D3
BECv10,CWHxm2,CWHxm2/06,C6
BECv10,CWHxm2,CWHxm2/06,C5
BECv10,CWHxm2,CWHxm2/06,B6
BECv10,CWHxm2,CWHxm2/06,B5
BECv10,CWHxm2,CWHxm2/06,A6
BECv10,CWHxm2,CWHxm2/06,A5
BECv10,CWHxm2,CWHxm2/07,E6
BECv10,CWHxm2,CWHxm2/07,E5
BECv10,CWHxm2,CWHxm2/07,D6
BECv10,CWHxm2,CWHxm2/07,D5
BECv10,CWHxm2,CWHxm2/08,E6
BECv10,CWHxm2,CWHxm2/08,E5
BECv10,CWHxm2,CWHxm2/08,D6
BECv10,CWHxm2,CWHxm2/08,D5
BECv10,CWHxm2,CWHxm2/09,E6
BECv10,CWHxm2,CWHxm2/09,E5
BECv10,CWHxm2,CWHxm2/09,D6
BECv10,CWHxm2,CWHxm2/09,D5
BECv10,CWHxm2,CWHxm2/10,E6
BECv10,CWHxm2,CWHxm2/10,E5
BECv10,CWHxm2,CWHxm2/10,D6
BECv10,CWHxm2,CWHxm2/10,D5
BECv10,CWHxm2,CWHxm2/11,B7
BECv10,CWHxm2,CWHxm2/11,A7
BECv10,CWHxm2,CWHxm2/12,E7
BECv10,CWHxm2,CWHxm2/12,D7
BECv10,CWHxm2,CWHxm2/12,C7
BECv10,CWHxm2,CWHxm2/13,E5
BECv10,CWHxm2,CWHxm2/13,D5
BECv10,CWHxm2,CWHxm2/14,E6
BECv10,CWHxm2,CWHxm2/14,D6
BECv10,CWHxm2,CWHxm2/15,E7
BECv10,CWHxm2,CWHxm2/15,D7
AB_2020,ESSFabC,ESSFabC/a,D2
AB_2020,ESSFabC,ESSFabC/a,C2
AB_2020,ESSFabC,ESSFabC/a,C1
AB_2020,ESSFabC,ESSFabC/a,B2
AB_2020,ESSFabC,ESSFabC/a,B1
AB_2020,ESSFabC,ESSFabC/b,C2
AB_2020,ESSFabC,ESSFabC/b,C1
AB_2020,ESSFabC,ESSFabC/b,B3
AB_2020,ESSFabC,ESSFabC/b,B2
AB_2020,ESSFabC,ESSFabC/b,B1
AB_2020,ESSFabC,ESSFabC/b,A2
AB_2020,ESSFabC,ESSFabC/b,A1
AB_2020,ESSFabC,ESSFabC/c,D4
AB_2020,ESSFabC,ESSFabC/c,D3
AB_2020,ESSFabC,ESSFabC/c,C4
AB_2020,ESSFabC,ESSFabC/c,C3
AB_2020,ESSFabC,ESSFabC/c,B3
AB_2020,ESSFabC,ESSFabC/d,D4
AB_2020,ESSFabC,ESSFabC/d,C4
AB_2020,ESSFabC,ESSFabC/d,B4
AB_2020,ESSFabC,ESSFabC/d,B3
AB_2020,ESSFabC,ESSFabC/d,A4
AB_2020,ESSFabC,ESSFabC/d,A3
AB_2020,ESSFabC,ESSFabC/e,E6
AB_2020,ESSFabC,ESSFabC/e,E5
AB_2020,ESSFabC,ESSFabC/e,E4
AB_2020,ESSFabC,ESSFabC/e,D6
AB_2020,ESSFabC,ESSFabC/e,D5
AB_2020,ESSFabC,ESSFabC/e,D4
AB_2020,ESSFabC,ESSFabC/f,C6
AB_2020,ESSFabC,ESSFabC/f,C5
AB_2020,ESSFabC,ESSFabC/f,B6
AB_2020,ESSFabC,ESSFabC/f,B5
AB_2020,ESSFabC,ESSFabC/f,A6
AB_2020,ESSFabC,ESSFabC/f,A5
AB_2020,ESSFabC,ESSFabC/g,D7
AB_2020,ESSFabC,ESSFabC/g,D6
AB_2020,ESSFabC,ESSFabC/g,D5
AB_2020,ESSFabC,ESSFabC/g,C6
AB_2020,ESSFabC,ESSFabC/g,C5
AB_2020,ESSFabC,ESSFabC/h,C7
AB_2020,ESSFabC,ESSFabC/h,B7
AB_2020,ESSFabC,ESSFabC/h,B6
AB_2020,ESSFabC,ESSFabC/h,A7
AB_2020,ESSFabC,ESSFabC/i,E7
AB_2020,ESSFabC,ESSFabC/i,D7
AB_2020,ESSFabC,ESSFabC/i,D6
AB_2020,ESSFabC,ESSFabC/i,C7
AB_2020,ESSFabC,ESSFabC/i,C6
Add_2021,ESSFabC,ESSFabC/Ro,A0
Add_2021,ESSFabC,ESSFabC/Ro,B0
AB_2020,ESSFabE,ESSFabE/a,D2
AB_2020,ESSFabE,ESSFabE/a,C2
AB_2020,ESSFabE,ESSFabE/a,C1
AB_2020,ESSFabE,ESSFabE/a,B2
AB_2020,ESSFabE,ESSFabE/a,B1
AB_2020,ESSFabE,ESSFabE/b,C2
AB_2020,ESSFabE,ESSFabE/b,C1
AB_2020,ESSFabE,ESSFabE/b,B3
AB_2020,ESSFabE,ESSFabE/b,B2
AB_2020,ESSFabE,ESSFabE/b,B1
AB_2020,ESSFabE,ESSFabE/b,A2
AB_2020,ESSFabE,ESSFabE/b,A1
AB_2020,ESSFabE,ESSFabE/c,D4
AB_2020,ESSFabE,ESSFabE/c,D3
AB_2020,ESSFabE,ESSFabE/c,C4
AB_2020,ESSFabE,ESSFabE/c,C3
AB_2020,ESSFabE,ESSFabE/c,B3
AB_2020,ESSFabE,ESSFabE/d,D4
AB_2020,ESSFabE,ESSFabE/d,C4
AB_2020,ESSFabE,ESSFabE/d,B4
AB_2020,ESSFabE,ESSFabE/d,B3
AB_2020,ESSFabE,ESSFabE/d,A4
AB_2020,ESSFabE,ESSFabE/d,A3
AB_2020,ESSFabE,ESSFabE/e,E6
AB_2020,ESSFabE,ESSFabE/e,E5
AB_2020,ESSFabE,ESSFabE/e,E4
AB_2020,ESSFabE,ESSFabE/e,D6
AB_2020,ESSFabE,ESSFabE/e,D5
AB_2020,ESSFabE,ESSFabE/e,D4
AB_2020,ESSFabE,ESSFabE/f,C6
AB_2020,ESSFabE,ESSFabE/f,C5
AB_2020,ESSFabE,ESSFabE/f,B6
AB_2020,ESSFabE,ESSFabE/f,B5
AB_2020,ESSFabE,ESSFabE/f,A6
AB_2020,ESSFabE,ESSFabE/f,A5
AB_2020,ESSFabE,ESSFabE/g,D7
AB_2020,ESSFabE,ESSFabE/g,D6
AB_2020,ESSFabE,ESSFabE/g,D5
AB_2020,ESSFabE,ESSFabE/g,C6
AB_2020,ESSFabE,ESSFabE/g,C5
AB_2020,ESSFabE,ESSFabE/h,C7
AB_2020,ESSFabE,ESSFabE/h,B7
AB_2020,ESSFabE,ESSFabE/h,B6
AB_2020,ESSFabE,ESSFabE/h,A7
AB_2020,ESSFabE,ESSFabE/i,E7
AB_2020,ESSFabE,ESSFabE/i,D7
AB_2020,ESSFabE,ESSFabE/i,D6
AB_2020,ESSFabE,ESSFabE/i,C7
AB_2020,ESSFabE,ESSFabE/i,C6
Add_2021,ESSFabE,ESSFabE/Ro,A0
Add_2021,ESSFabE,ESSFabE/Ro,B0
AB_2020,ESSFabN,ESSFabN/a,D2
AB_2020,ESSFabN,ESSFabN/a,C2
AB_2020,ESSFabN,ESSFabN/a,C1
AB_2020,ESSFabN,ESSFabN/a,B2
AB_2020,ESSFabN,ESSFabN/a,B1
AB_2020,ESSFabN,ESSFabN/b,C2
AB_2020,ESSFabN,ESSFabN/b,C1
AB_2020,ESSFabN,ESSFabN/b,B3
AB_2020,ESSFabN,ESSFabN/b,B2
AB_2020,ESSFabN,ESSFabN/b,B1
AB_2020,ESSFabN,ESSFabN/b,A2
AB_2020,ESSFabN,ESSFabN/b,A1
AB_2020,ESSFabN,ESSFabN/c,D4
AB_2020,ESSFabN,ESSFabN/c,D3
AB_2020,ESSFabN,ESSFabN/c,C4
AB_2020,ESSFabN,ESSFabN/c,C3
AB_2020,ESSFabN,ESSFabN/c,B3
AB_2020,ESSFabN,ESSFabN/d,D4
AB_2020,ESSFabN,ESSFabN/d,C4
AB_2020,ESSFabN,ESSFabN/d,B4
AB_2020,ESSFabN,ESSFabN/d,B3
AB_2020,ESSFabN,ESSFabN/d,A4
AB_2020,ESSFabN,ESSFabN/d,A3
AB_2020,ESSFabN,ESSFabN/e,E6
AB_2020,ESSFabN,ESSFabN/e,E5
AB_2020,ESSFabN,ESSFabN/e,E4
AB_2020,ESSFabN,ESSFabN/e,D6
AB_2020,ESSFabN,ESSFabN/e,D5
AB_2020,ESSFabN,ESSFabN/e,D4
AB_2020,ESSFabN,ESSFabN/f,C6
AB_2020,ESSFabN,ESSFabN/f,C5
AB_2020,ESSFabN,ESSFabN/f,B6
AB_2020,ESSFabN,ESSFabN/f,B5
AB_2020,ESSFabN,ESSFabN/f,A6
AB_2020,ESSFabN,ESSFabN/f,A5
AB_2020,ESSFabN,ESSFabN/g,D7
AB_2020,ESSFabN,ESSFabN/g,D6
AB_2020,ESSFabN,ESSFabN/g,D5
AB_2020,ESSFabN,ESSFabN/g,C6
AB_2020,ESSFabN,ESSFabN/g,C5
AB_2020,ESSFabN,ESSFabN/h,C7
AB_2020,ESSFabN,ESSFabN/h,B7
AB_2020,ESSFabN,ESSFabN/h,B6
AB_2020,ESSFabN,ESSFabN/h,A7
AB_2020,ESSFabN,ESSFabN/i,E7
AB_2020,ESSFabN,ESSFabN/i,D7
AB_2020,ESSFabN,ESSFabN/i,D6
AB_2020,ESSFabN,ESSFabN/i,C7
AB_2020,ESSFabN,ESSFabN/i,C6
Add_2021,ESSFabN,ESSFabN/Ro,A0
Add_2021,ESSFabN,ESSFabN/Ro,B0
AB_2020,ESSFabS,ESSFabS/a,D2
AB_2020,ESSFabS,ESSFabS/a,C2
AB_2020,ESSFabS,ESSFabS/a,C1
AB_2020,ESSFabS,ESSFabS/a,B2
AB_2020,ESSFabS,ESSFabS/a,B1
AB_2020,ESSFabS,ESSFabS/b,C2
AB_2020,ESSFabS,ESSFabS/b,C1
AB_2020,ESSFabS,ESSFabS/b,B3
AB_2020,ESSFabS,ESSFabS/b,B2
AB_2020,ESSFabS,ESSFabS/b,B1
AB_2020,ESSFabS,ESSFabS/b,A2
AB_2020,ESSFabS,ESSFabS/b,A1
AB_2020,ESSFabS,ESSFabS/c,D4
AB_2020,ESSFabS,ESSFabS/c,D3
AB_2020,ESSFabS,ESSFabS/c,C4
AB_2020,ESSFabS,ESSFabS/c,C3
AB_2020,ESSFabS,ESSFabS/c,B3
AB_2020,ESSFabS,ESSFabS/d,D4
AB_2020,ESSFabS,ESSFabS/d,C4
AB_2020,ESSFabS,ESSFabS/d,B4
AB_2020,ESSFabS,ESSFabS/d,B3
AB_2020,ESSFabS,ESSFabS/d,A4
AB_2020,ESSFabS,ESSFabS/d,A3
AB_2020,ESSFabS,ESSFabS/e,E6
AB_2020,ESSFabS,ESSFabS/e,E5
AB_2020,ESSFabS,ESSFabS/e,E4
AB_2020,ESSFabS,ESSFabS/e,D6
AB_2020,ESSFabS,ESSFabS/e,D5
AB_2020,ESSFabS,ESSFabS/e,D4
AB_2020,ESSFabS,ESSFabS/f,C6
AB_2020,ESSFabS,ESSFabS/f,C5
AB_2020,ESSFabS,ESSFabS/f,B6
AB_2020,ESSFabS,ESSFabS/f,B5
AB_2020,ESSFabS,ESSFabS/f,A6
AB_2020,ESSFabS,ESSFabS/f,A5
AB_2020,ESSFabS,ESSFabS/g,D7
AB_2020,ESSFabS,ESSFabS/g,D6
AB_2020,ESSFabS,ESSFabS/g,D5
AB_2020,ESSFabS,ESSFabS/g,C6
AB_2020,ESSFabS,ESSFabS/g,C5
AB_2020,ESSFabS,ESSFabS/h,C7
AB_2020,ESSFabS,ESSFabS/h,B7
AB_2020,ESSFabS,ESSFabS/h,B6
AB_2020,ESSFabS,ESSFabS/h,A7
AB_2020,ESSFabS,ESSFabS/i,E7
AB_2020,ESSFabS,ESSFabS/i,D7
AB_2020,ESSFabS,ESSFabS/i,D6
AB_2020,ESSFabS,ESSFabS/i,C7
AB_2020,ESSFabS,ESSFabS/i,C6
Add_2021,ESSFabS,ESSFabS/Ro,A0
Add_2021,ESSFabS,ESSFabS/Ro,B0
BECv10,ESSFdc1,ESSFdc1/101,D4
BECv10,ESSFdc1,ESSFdc1/101,C4
BECv10,ESSFdc1,ESSFdc1/101,C3
BECv10,ESSFdc1,ESSFdc1/101,B4
BECv10,ESSFdc1,ESSFdc1/102,A2
BECv10,ESSFdc1,ESSFdc1/102,A1
BECv10,ESSFdc1,ESSFdc1/103,B2
BECv10,ESSFdc1,ESSFdc1/103,B1
BECv10,ESSFdc1,ESSFdc1/104,C3
BECv10,ESSFdc1,ESSFdc1/104,B4
BECv10,ESSFdc1,ESSFdc1/104,B3
BECv10,ESSFdc1,ESSFdc1/110,D5
BECv10,ESSFdc1,ESSFdc1/110,D4
BECv10,ESSFdc1,ESSFdc1/110,C5
BECv10,ESSFdc1,ESSFdc1/111,E6
BECv10,ESSFdc1,ESSFdc1/111,E5
BECv10,ESSFdc1,ESSFdc1/111,D6
BECv10,ESSFdc1,ESSFdc1/111,D5
BECv10,ESSFdc1,ESSFdc1/111,C6
BECv10,ESSFdc1,ESSFdc1/111,C5
BECv10,ESSFdc1,ESSFdc1/112,E6
BECv10,ESSFdc1,ESSFdc1/112,D6
BECv10,ESSFdc1,ESSFdc1/112,C6
Add_2021,ESSFdc1,ESSFdc1/Ro,A0
Add_2021,ESSFdc1,ESSFdc1/Ro,B0
BECv12,ESSFdc2,ESSFdc2/101,D4
BECv12,ESSFdc2,ESSFdc2/101,D3
BECv12,ESSFdc2,ESSFdc2/101,C4
BECv12,ESSFdc2,ESSFdc2/101,C3
BECv12,ESSFdc2,ESSFdc2/101,B4
BECv12,ESSFdc2,ESSFdc2/101,B3
BECv12,ESSFdc2,ESSFdc2/102,C1
BECv12,ESSFdc2,ESSFdc2/102,B1
BECv12,ESSFdc2,ESSFdc2/102,A1
BECv12,ESSFdc2,ESSFdc2/103,C3
BECv12,ESSFdc2,ESSFdc2/103,C2
BECv12,ESSFdc2,ESSFdc2/103,B3
BECv12,ESSFdc2,ESSFdc2/103,B2
BECv12,ESSFdc2,ESSFdc2/104,C3
BECv12,ESSFdc2,ESSFdc2/104,C2
BECv12,ESSFdc2,ESSFdc2/104,C1
BECv12,ESSFdc2,ESSFdc2/104,B3
